date,year,pheno.period,pollinator,block,plot,acmi,anlu,assu,caly,cami,capl,clsi,copa,frca,gatr,glma,grass,juba,madi,oesa,plmc,plmr,poan,sili,trar,trma,trwo
17-Jul-17,2017,4,2,15,B,0,0,0,0,20,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0
17-Jul-17,2017,4,2,15,C,0,0,0,0,32,0,0,0,0,0,0,60,0,0,0,0,0,1,0,0,0,0
17-Jul-17,2017,4,2,15,D,1,0,0,0,15,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,16,A,0,0,0,0,13,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,16,B,0,0,0,0,17,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0
17-Jul-17,2017,4,2,16,C,0,0,0,0,34,0,0,0,0,0,0,23,0,0,0,0,2,0,0,0,0,0
17-Jul-17,2017,4,2,16,D,2,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,17,A,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,17,B,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,17,C,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
17-Jul-17,2017,4,2,17,D,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,18,A,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,18,B,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,18,C,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,18,D,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
19-Jul-17,2017,4,2,19,A,6,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,19,B,2,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1
19-Jul-17,2017,4,2,19,C,18,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,19,D,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,A,3,0,0,0,2,0,0,0,0,0,0,70,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,B,0,0,0,0,3,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,C,2,0,0,0,1,0,0,0,0,0,0,31,1,0,0,0,0,1,0,0,0,0
19-Jul-17,2017,4,2,20,D,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,21,A,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,21,B,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,21,C,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,1,0,0,0,0
19-Jul-17,2017,4,2,21,D,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,22,A,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,22,B,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,22,C,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,22,D,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,23,A,2,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,23,B,2,0,0,0,17,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,23,C,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,23,D,1,0,0,0,31,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,24,A,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0
19-Jul-17,2017,4,2,24,B,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,24,C,1,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,1
19-Jul-17,2017,4,2,24,D,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,25,A,0,0,0,0,4,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,1
19-Jul-17,2017,4,2,25,B,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,25,C,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,25,D,1,0,0,0,2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,1,A,1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,1,B,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,1,C,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,1,D,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,2,A,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,2,B,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,2,C,4,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
28-Jul-17,2017,5,3,2,D,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,3,A,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3
28-Jul-17,2017,5,3,3,B,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1
28-Jul-17,2017,5,3,3,C,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,3,D,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
28-Jul-17,2017,5,3,4,A,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3
28-Jul-17,2017,5,3,4,B,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,4,C,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1
28-Jul-17,2017,5,3,4,D,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1
28-Jul-17,2017,5,3,5,A,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,5,B,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,5,C,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,5,D,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,6,A,1,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,6,B,8,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,6,C,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,6,D,1,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,7,A,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,7,B,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,7,C,4,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,7,D,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,8,A,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,8,B,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,8,C,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,8,D,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,9,A,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,9,B,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,9,C,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,9,D,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,10,A,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,10,B,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,10,C,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,10,D,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,11,A,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,11,B,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,11,C,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,11,D,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,12,A,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,12,B,2,0,0,0,1,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,12,C,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,12,D,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,13,A,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,13,B,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,13,C,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,13,D,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,14,A,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,14,B,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
31-Jul-17,2017,5,3,14,C,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,14,D,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,15,A,1,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,15,B,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,15,C,0,0,0,0,18,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,15,D,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,16,A,0,0,3,0,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,16,B,0,0,1,0,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,16,C,0,0,3,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,16,D,3,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,17,A,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,17,B,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2
1-Aug-17,2017,5,3,17,C,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
1-Aug-17,2017,5,3,17,D,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
1-Aug-17,2017,5,3,18,A,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
1-Aug-17,2017,5,3,18,B,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,18,C,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,18,D,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
1-Aug-17,2017,5,3,19,A,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,19,B,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,19,C,20,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,19,D,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,20,A,3,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,20,B,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,20,C,1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,20,D,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,21,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,21,B,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,21,C,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0
1-Aug-17,2017,5,3,21,D,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,22,A,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,22,B,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,22,C,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,22,D,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,23,A,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,23,B,2,0,0,0,3,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,23,C,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,23,D,1,0,0,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,24,A,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,24,B,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,24,C,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
28-Jul-17,2017,5,3,24,D,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,25,A,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,25,B,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,25,C,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,25,D,1,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
31-May-18,2018,1,n,1,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31-May-18,2018,1,n,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
31-May-18,2018,1,n,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31-May-18,2018,1,n,1,D,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-May-18,2018,1,n,2,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
31-May-18,2018,1,n,2,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-May-18,2018,1,n,2,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
31-May-18,2018,1,n,2,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-May-18,2018,1,n,3,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-May-18,2018,1,n,3,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
31-May-18,2018,1,n,3,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
31-May-18,2018,1,n,3,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31-May-18,2018,1,n,4,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31-May-18,2018,1,n,4,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
31-May-18,2018,1,n,4,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31-May-18,2018,1,n,4,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-May-18,2018,1,n,5,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
31-May-18,2018,1,n,5,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
31-May-18,2018,1,n,5,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31-May-18,2018,1,n,5,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0
31-May-18,2018,1,n,6,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
31-May-18,2018,1,n,6,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31-May-18,2018,1,n,6,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
31-May-18,2018,1,n,6,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-May-18,2018,1,n,7,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-May-18,2018,1,n,7,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-May-18,2018,1,n,7,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-May-18,2018,1,n,7,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
31-May-18,2018,1,n,8,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31-May-18,2018,1,n,8,B,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
31-May-18,2018,1,n,8,C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31-May-18,2018,1,n,8,D,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,0,0,0,0,1,0
31-May-18,2018,1,n,9,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31-May-18,2018,1,n,9,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
31-May-18,2018,1,n,9,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-May-18,2018,1,n,9,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31-May-18,2018,1,n,10,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0
31-May-18,2018,1,n,10,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31-May-18,2018,1,n,10,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
31-May-18,2018,1,n,10,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
31-May-18,2018,1,n,11,A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31-May-18,2018,1,n,11,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
